Date,AAPL,AMZN,BRK-B,CMCSA,GOOG,KO,MSFT,ORCL,WFC,XOM,V,MA,JPM,WMT,COST,TGT,CVX,COP,NEE,DUK,SO,UNH,JNJ,CVS,SPY
2010-01-19,6.4432454109191895,6.380499839782715,66.63999938964844,5.4634108543396,14.516464233398438,17.128116607666016,23.189224243164062,20.37374496459961,18.568159103393555,37.69627380371094,19.54072380065918,24.281349182128906,28.562986373901367,12.886120796203613,41.71783447265625,32.62836456298828,41.58905029296875,23.281198501586914,7.923411846160889,25.33196258544922,16.58139419555664,27.194482803344727,40.62117385864258,22.785690307617188,86.09078979492188
2010-01-20,6.344066619873047,6.289000034332275,69.5199966430664,5.36915922164917,14.338348388671875,16.848817825317383,22.8089542388916,20.156574249267578,18.266132354736328,37.02146911621094,19.445077896118164,24.15662956237793,28.64217758178711,12.84558391571045,41.23660659790039,32.322471618652344,40.790470123291016,22.999454498291016,7.78172492980957,25.094797134399414,16.472986221313477,26.745494842529297,40.496856689453125,22.777603149414062,85.21540069580078
2010-01-21,6.234401226043701,6.330999851226807,72.72000122070312,5.20015287399292,14.401835441589355,16.50576400756836,22.376487731933594,19.97157859802246,18.38431167602539,36.297706604003906,18.784454345703125,23.709056854248047,26.75469207763672,12.621387481689453,40.70584487915039,32.00383758544922,39.79355239868164,22.644014358520508,7.633817195892334,24.72422981262207,16.335020065307617,25.623043060302734,39.76337814331055,22.36714744567871,83.57677459716797
2010-01-22,5.925184726715088,6.071499824523926,70.0999984741211,5.151401042938232,13.587350845336914,16.46630859375,21.593564987182617,19.424631118774414,17.8984432220459,35.97119903564453,18.401866912841797,23.094568252563477,25.843950271606445,12.6261625289917,40.38740158081055,32.10578918457031,38.932315826416016,21.933134078979492,7.495240688323975,24.53153419494629,16.03443145751953,25.669483184814453,39.284751892089844,22.36714744567871,81.71369934082031
2010-01-25,6.084587574005127,6.015500068664551,68.83999633789062,5.203403472900391,13.340067863464355,16.499698638916016,21.86199378967285,19.328109741210938,18.161075592041016,35.835147857666016,18.24617576599121,23.153263092041016,25.876953125,12.611847877502441,40.72706985473633,32.35433578491211,38.91144561767578,21.998157501220703,7.434520244598389,24.694580078125,16.162548065185547,25.545639038085938,39.297183990478516,22.232566833496094,82.13272094726562
2010-01-26,6.1705827713012695,5.973999977111816,68.0,5.102649211883545,13.39985179901123,16.435937881469727,21.9962100982666,19.207456588745117,17.721162796020508,35.87322998046875,18.050418853759766,22.801084518432617,25.368789672851562,12.785958290100098,40.995994567871094,33.15092468261719,38.70267868041992,21.85944175720215,7.6633992195129395,24.916927337646484,16.246318817138672,25.11212730407715,39.029903411865234,22.077804565429688,81.78851318359375
2010-01-27,6.228708267211914,6.137499809265137,71.36000061035156,5.151401042938232,13.39194393157959,16.548267364501953,22.122968673706055,19.19137191772461,18.515636444091797,35.66642761230469,18.664339065551758,23.509122848510742,25.95614242553711,12.73586654663086,40.71294403076172,33.1126823425293,38.46778106689453,21.590696334838867,7.747472763061523,24.81315803527832,16.216751098632812,25.73141860961914,39.43394088745117,21.849018096923828,82.1775894165039
2010-01-28,5.971327781677246,6.301499843597412,73.75,5.076651096343994,13.19900894165039,16.448087692260742,21.742692947387695,18.877681732177734,18.679780960083008,35.350799560546875,18.384075164794922,22.878128051757812,26.055147171020508,12.54745864868164,40.585548400878906,33.08082962036133,38.22771072387695,20.95784568786621,7.630700588226318,24.635295867919922,15.956068992614746,25.87849998474121,39.657718658447266,21.754802703857422,81.23482513427734
2010-01-29,5.754696369171143,6.270500183105469,76.43000030517578,5.144901752471924,13.091546058654785,16.469345092773438,21.011972427368164,18.54790496826172,18.66664695739746,35.0623779296875,18.24617576599121,22.919397354125977,25.698760986328125,12.743023872375488,40.64215087890625,32.672969818115234,37.64310836791992,20.806137084960938,7.591774940490723,24.501890182495117,15.981036186218262,25.545639038085938,39.07341766357422,21.781719207763672,80.35191345214844
2010-02-01,5.834698677062988,5.94350004196167,75.41000366210938,5.180652141571045,13.167633056640625,16.508800506591797,21.1834659576416,18.676599502563477,18.994935989379883,36.01472473144531,18.60872459411621,23.24222755432129,26.154142379760742,12.754951477050781,40.98184585571289,32.558250427246094,38.405155181884766,21.26993751525879,7.6649556159973145,24.679763793945312,15.981036186218262,25.646263122558594,39.21637725830078,22.151823043823242,81.60147094726562
2010-02-02,5.868556499481201,5.906000137329102,75.51000213623047,5.294406890869141,13.120697021484375,16.71220588684082,21.220754623413086,19.110939025878906,18.90301513671875,36.4391975402832,18.686586380004883,23.16335678100586,26.76130485534668,12.75733470916748,41.5904426574707,32.38618469238281,38.85926055908203,21.738075256347656,7.719449043273926,24.842815399169922,16.055940628051758,26.35844612121582,39.775821685791016,22.461349487304688,82.58909606933594
2010-02-03,5.969529628753662,5.954999923706055,74.36000061035156,5.190403938293457,13.360323905944824,16.65755844116211,21.34750747680664,19.102901458740234,18.50838279724121,36.24327087402344,18.577587127685547,22.70661735534668,26.58970832824707,12.943364143371582,41.3427619934082,32.245994567871094,38.212039947509766,21.668718338012695,7.691421031951904,24.664926528930664,15.981036186218262,25.793350219726562,39.552024841308594,21.815366744995117,82.1775894165039
2010-02-04,5.754395484924316,5.796999931335449,72.61000061035156,5.04414701461792,13.013482093811035,16.220399856567383,20.758459091186523,18.588125228881836,17.798030853271484,35.2202033996582,18.473037719726562,20.370662689208984,25.30938720703125,12.633310317993164,41.413536071777344,31.27096939086914,37.25164031982422,20.875490188598633,7.476558685302734,24.264728546142578,15.771284103393555,25.12761116027832,38.9366569519043,20.960784912109375,79.64108276367188
2010-02-05,5.8565673828125,5.869500160217285,73.56999969482422,5.0116472244262695,13.124896049499512,16.1171817779541,20.892669677734375,18.942039489746094,18.034814834594727,35.26373291015625,18.36405372619629,20.245004653930664,25.27639389038086,12.747797012329102,41.455997467041016,31.41753387451172,37.1524658203125,20.79746437072754,7.380028247833252,24.19061279296875,15.831208229064941,25.189538955688477,38.9366569519043,20.906957626342773,79.8056869506836
2010-02-08,5.816417694091797,5.8414998054504395,74.2300033569336,4.943395137786865,13.178751945495605,15.983603477478027,20.668975830078125,18.596174240112305,17.3836669921875,35.247291564941406,18.473037719726562,20.764118194580078,24.88042640686035,12.623778343200684,41.14461135864258,31.08615493774414,36.60443115234375,20.533044815063477,7.300624847412109,24.19061279296875,15.546553611755371,25.088905334472656,38.76884078979492,22.01724624633789,79.22959899902344
